index,Company,TypeName,Ram,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand,Predicted Price
676,Asus,Ultrabook,8,Windows,1.100000024,725.6736,0,0,157.3505121,Intel Core i5,0,256,Intel,904.3329217
677,HP,2 in 1 Convertible,8,Other,1.399999976,316.4832,1,0,135.0942112,Other Intel Processor,0,0,Intel,857.473396
678,LG,Ultrabook,8,Windows,1.090000033,1469.889,0,1,141.2119981,Intel Core i7,0,512,Intel,923.6879844
679,Acer,Gaming,16,Windows,2.5,830.5286,0,0,141.2119981,Intel Core i5,0,256,Nvidia,1112.197223
680,MSI,Gaming,8,Windows,2.200000048,638.0173,0,0,141.2119981,Intel Core i5,0,256,Nvidia,721.995128
681,Asus,Notebook,4,Windows,1.860000014,267.8918,0,0,100.4546699,Other Intel Processor,0,128,Intel,212.7245606
682,Dell,Gaming,16,Windows,3.210000038,1311.327,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,1244.344355
683,HP,Notebook,4,Windows,2.5,446.9126,0,1,127.3356746,Intel Core i3,0,256,AMD,331.7577961
684,Lenovo,2 in 1 Convertible,8,Windows,1.190000057,958.4006,1,1,165.6321181,Intel Core i7,0,512,Intel,933.3512211
685,Dell,Gaming,16,Windows,3.49000001,1798.999,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,1495.15768
686,HP,Notebook,4,Windows,1.860000014,391.6783,0,0,100.4546699,Intel Core i5,500,0,AMD,441.1778859
687,Dell,Notebook,4,Windows,2.200000048,348.8796,0,0,100.4546699,Intel Core i3,1000,0,AMD,325.8688747
688,HP,Notebook,6,Windows,2.650000095,363.7958,0,1,127.3356746,AMD Processor,2000,0,AMD,332.1023917
689,Lenovo,Notebook,4,Windows,2.099999905,203.3165,0,0,100.4546699,Other Intel Processor,500,0,Intel,212.6586969
690,Acer,Notebook,4,Other,1.450000048,239.76,0,0,111.9352036,Other Intel Processor,0,0,Intel,212.6586969
691,Lenovo,Notebook,4,Windows,1.700000048,446.9126,0,0,157.3505121,Intel Core i5,0,256,Intel,518.1496414
692,HP,Workstation,8,Windows,3.140000105,1219.892,0,0,127.3356746,Intel Core i7,500,0,Nvidia,852.641296
693,Lenovo,2 in 1 Convertible,8,Windows,1.419999957,1655.942,1,0,209.8006829,Intel Core i7,0,256,Intel,947.2878277
694,Toshiba,Notebook,8,Windows,1.5,622.0973,0,1,165.6321181,Intel Core i5,0,256,Intel,715.2707246
695,Acer,Netbook,4,Windows,1.399999976,171.9878,0,0,135.0942112,Other Intel Processor,0,0,Intel,212.6586969
696,Lenovo,2 in 1 Convertible,16,Windows,1.379999995,1118.241,1,0,157.3505121,Intel Core i7,0,512,Intel,1209.189176
697,Asus,2 in 1 Convertible,4,Other,1.200000048,427.7318,1,0,176.2325736,Other Intel Processor,0,0,Intel,212.6586969
698,Toshiba,Ultrabook,16,Windows,1.360000014,1200.079,1,0,165.6321181,Intel Core i7,0,512,Intel,1210.159419
699,HP,Notebook,4,Windows,2.099999905,440.519,0,1,141.2119981,Intel Core i7,500,0,AMD,348.9314876
700,Dell,Gaming,8,Windows,2.559999943,523.6358,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,678.099608
701,Lenovo,Notebook,4,Windows,2.200000048,255.1046,0,0,141.2119981,AMD Processor,0,256,AMD,332.1023917
702,Lenovo,Notebook,8,Windows,2.200000048,274.2854,0,0,100.4546699,AMD Processor,1000,0,AMD,386.608337
703,Lenovo,Notebook,4,Windows,2.099999905,397.3303,0,0,141.2119981,Intel Core i5,2000,0,Intel,434.0741344
704,Lenovo,Notebook,4,Other,1.899999976,287.712,0,0,100.4546699,Intel Core i3,500,0,Intel,319.9518147
705,Dell,Notebook,8,Windows,2.180000067,508.2912,0,0,141.2119981,Intel Core i5,0,256,Intel,641.4673612
706,Acer,2 in 1 Convertible,8,Windows,1.600000024,638.7206,1,1,165.6321181,Intel Core i5,0,256,Intel,739.1677571
707,Lenovo,Workstation,16,Windows,2.180000067,1186.013,0,0,141.2119981,Intel Core i7,0,512,Nvidia,1115.397339
708,Lenovo,Notebook,8,Windows,1.799999952,761.4778,0,0,157.3505121,Intel Core i5,0,256,Intel,671.8434105
709,HP,Notebook,6,Windows,2.710000038,418.7872,0,1,127.3356746,AMD Processor,2000,0,AMD,332.1023917
710,Lenovo,Gaming,8,Windows,2.5,798.5606,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,741.3032034
711,Dell,Notebook,8,Other,1.639999986,696.263,0,0,157.3505121,Intel Core i5,0,256,Nvidia,611.5397616
712,Dell,Notebook,8,Other,1.980000019,464.1754,0,0,141.2119981,Intel Core i5,1000,0,Intel,537.4898545
713,Asus,Notebook,4,Windows,1.5,190.5293,0,0,157.3505121,Other Intel Processor,0,0,Intel,212.6586969
714,Dell,Notebook,16,Windows,1.929999948,912.1493,0,0,141.2119981,Intel Core i5,0,512,Intel,1050.72105
715,Lenovo,Notebook,8,Windows,1.870000005,547.9763,0,1,157.3505121,Intel Core i5,0,256,Nvidia,661.0418917
716,Dell,Notebook,8,Windows,1.899999976,753.8054,0,0,141.2119981,Intel Core i5,0,256,Intel,650.3716709
717,Lenovo,Notebook,4,Windows,2.190000057,190.5293,0,0,100.4546699,AMD Processor,500,0,AMD,326.2073536
718,Mediacom,Notebook,4,Windows,1.399999976,169.4304,0,1,161.7253908,Other Intel Processor,32,0,Intel,212.6586969
719,HP,Notebook,8,Windows,2.630000114,767.232,0,0,127.3356746,Intel Core i7,0,256,Nvidia,664.19127
720,Lenovo,Ultrabook,8,Windows,1.169999957,1078.37,0,1,209.8006829,Intel Core i7,0,512,Intel,955.2348232
721,HP,2 in 1 Convertible,8,Windows,1.580000043,534.8886,1,1,117.8265301,Intel Core i5,0,256,Intel,726.9744438
722,Lenovo,Ultrabook,8,Windows,1.320000052,958.4006,0,1,157.3505121,Intel Core i5,0,256,Intel,904.5575416
723,Dell,Gaming,32,Windows,4.360000134,2339.674,0,0,254.6713491,Intel Core i7,1000,1000,Nvidia,1710.590714
724,MSI,Gaming,8,Windows,2.700000048,862.1642,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,814.26017
725,Lenovo,Notebook,4,Other,1.899999976,313.2225,0,0,100.4546699,Intel Core i5,1000,0,Intel,428.9656943
726,Dell,Notebook,8,Windows,2.200000048,459.6998,0,0,141.2119981,Intel Core i5,1000,128,AMD,626.8010948
727,Dell,2 in 1 Convertible,4,Windows,1.710000038,414.9446,1,0,165.6321181,Intel Core i3,1000,0,Intel,375.4910137
728,Dell,Notebook,8,Other,2.319999933,376.9155,0,0,100.4546699,Intel Core i5,1000,0,AMD,388.7426756
729,HP,Notebook,4,Windows,2.099999905,312.647,0,0,141.2119981,AMD Processor,1000,0,AMD,332.1023917
730,Acer,Gaming,16,Windows,4.199999809,1237.162,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,1521.391938
731,Dell,Notebook,12,Windows,2.25,414.9446,0,0,100.4546699,Intel Core i5,1000,0,Intel,392.5019562
732,HP,Notebook,6,Windows,2.099999905,415.584,0,0,141.2119981,AMD Processor,1000,128,AMD,332.1023917
733,Acer,Notebook,4,Windows,2.400000095,357.4022,0,0,100.4546699,Intel Core i5,500,0,Intel,430.3534766
734,Lenovo,Notebook,8,Windows,1.440000057,613.7856,0,1,165.6321181,Intel Core i5,0,256,Intel,786.195171
735,Lenovo,Notebook,4,Windows,1.850000024,498.0614,0,0,141.2119981,Intel Core i7,1000,0,Intel,352.9245528
736,HP,Workstation,16,Windows,2.599999905,1546.612,0,0,141.2119981,Intel Core i7,0,256,Nvidia,1112.541404
737,Dell,2 in 1 Convertible,8,Windows,1.549999952,421.3382,1,0,165.6321181,Intel Core i5,1000,0,Intel,721.7537594
738,MSI,Gaming,16,Windows,1.799999952,1339.127,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,1113.572101
739,Acer,Notebook,4,Windows,2.400000095,262.6491,0,0,100.4546699,Intel Core i3,500,0,Intel,325.8688747
740,Dell,Notebook,8,Windows,2,771.7075,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,644.266224
741,Dell,Notebook,8,Windows,2,425.1744,0,0,100.4546699,Intel Core i3,0,256,Intel,404.8136669
742,Toshiba,Notebook,8,Windows,1.25,981.4176,1,1,157.3505121,Intel Core i5,0,256,Intel,790.2413583
743,Lenovo,2 in 1 Convertible,8,Windows,1.700000048,638.7206,1,0,157.3505121,Intel Core i5,0,256,Intel,739.3513529
744,Lenovo,Workstation,16,Windows,2.5,2109.249,0,1,282.4239962,Intel Core i7,0,1000,Nvidia,1262.092155
745,Acer,Notebook,2,Other,1.679999948,210.9888,0,0,111.9352036,Other Intel Processor,0,0,Intel,211.8324135
746,Samsung,Ultrabook,16,Windows,0.810000002,1054.305,0,0,165.6321181,Intel Core i7,0,256,Intel,1208.021399
747,HP,Notebook,8,Windows,1.860000014,344.615,0,0,141.2119981,Intel Core i3,0,256,Intel,650.6121164
748,Dell,Notebook,8,Windows,1.600000024,720.3733,0,0,111.9352036,Intel Core i5,0,256,Intel,463.629625
749,HP,Workstation,16,Windows,3,2806.151,0,1,127.3356746,Other Intel Processor,0,256,Nvidia,1226.104694
750,Lenovo,Netbook,4,Windows,1.399999976,303.696,1,0,135.0942112,Other Intel Processor,0,128,Intel,212.7245606
751,HP,Notebook,8,Windows,1.840000033,1214.784,0,0,141.2119981,Intel Core i5,0,256,Intel,662.0583524
752,Asus,Notebook,4,Other,2.450000048,370.1894,0,0,100.4546699,Intel Core i5,1000,0,Nvidia,419.1564481
753,Lenovo,Ultrabook,4,Windows,1.700000048,700.7386,0,0,157.3505121,Intel Core i5,0,180,Intel,518.455768
754,Asus,Notebook,4,Windows,2.369999886,543.3921,0,0,100.4546699,Intel Core i7,0,256,Intel,343.0026835
755,Lenovo,2 in 1 Convertible,8,Windows,1.299999952,766.5926,1,1,276.0535301,Intel Core i5,0,256,Intel,934.2478295
756,HP,Notebook,8,Windows,2.200000048,702.6566,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,627.9078746
757,HP,Workstation,8,Windows,2.589999914,998.041,0,0,141.2119981,Intel Core i7,0,256,Nvidia,797.4146333
758,Dell,Gaming,16,Windows,4.420000076,1834.317,0,1,282.4239962,Intel Core i7,1000,256,Nvidia,1561.585646
759,Acer,Notebook,4,Windows,2.099999905,382.9766,0,0,100.4546699,Intel Core i5,0,256,Intel,430.5971801
760,Lenovo,Gaming,8,Windows,2.5,670.0493,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,741.3032034
761,Dell,Ultrabook,16,Windows,1.179999948,1188.57,0,0,176.2325736,Intel Core i7,0,256,Intel,1221.748196
762,Google,Ultrabook,8,Other,1.100000024,996.7622,1,0,234.5074,Intel Core i5,0,256,Intel,929.3161476
763,Asus,Ultrabook,8,Windows,1.200000048,721.8374,0,1,276.0535301,Intel Core i5,0,256,Intel,934.0158369
764,Dell,Notebook,4,Windows,1.649999976,542.8166,0,0,117.8265301,Intel Core i3,500,0,Intel,377.3653646
765,Acer,Notebook,4,Windows,1.600000024,418.7808,0,0,117.8265301,Intel Core i5,0,128,Intel,532.7674347
766,Asus,Notebook,4,Windows,2.799999952,300.7166,0,0,90.58340172,Other Intel Processor,1000,0,Nvidia,212.6586969
767,Dell,Gaming,16,Windows,2.720000029,702.6566,1,1,282.4239962,Intel Core i7,1000,128,Nvidia,1257.083901
768,Samsung,Ultrabook,8,Windows,1.309999943,1022.337,1,0,165.6321181,Intel Core i7,0,256,Intel,925.4959454
769,Acer,Notebook,4,Other,2.099999905,190.5293,0,0,100.4546699,Other Intel Processor,1000,0,Intel,212.6586969
770,Dell,Notebook,16,Windows,2.299999952,755.2568,0,0,141.2119981,Intel Core i7,0,256,AMD,1045.362008
771,Samsung,2 in 1 Convertible,16,Windows,1.710000038,1150.209,1,0,146.860478,Intel Core i7,0,256,AMD,1135.826433
772,Toshiba,Notebook,4,Windows,1.75,652.1472,0,1,111.9352036,Intel Core i5,0,128,Intel,508.1478183
773,Dell,Gaming,8,Windows,2.619999886,702.6566,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,724.2901587
774,HP,Ultrabook,4,Windows,1.25999999,795.3638,0,0,125.367428,Intel Core i5,0,256,Intel,603.8808727
775,Asus,2 in 1 Convertible,12,Windows,2.299999952,536.423,1,0,141.2119981,Intel Core i7,2000,0,Nvidia,734.0750283
776,Lenovo,Notebook,16,Windows,2.5,1515.283,0,0,282.4239962,Intel Core i7,0,512,Nvidia,1191.81878
777,Acer,Notebook,4,Windows,1.799999952,406.633,0,1,157.3505121,Intel Core i3,0,128,Intel,358.6632834
778,Razer,Gaming,16,Windows,1.950000048,1853.505,0,0,157.3505121,Intel Core i7,0,512,Nvidia,1210.50278
779,Asus,Notebook,8,Windows,2,372.0436,0,0,141.2119981,Other Intel Processor,0,128,Intel,631.3131409
780,Dell,Gaming,32,Windows,4.420000076,2294.535,0,1,127.3356746,Intel Core i7,1000,1000,Nvidia,1698.699529
781,Asus,Gaming,16,Windows,4.300000191,1502.496,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,1523.000457
782,Toshiba,Ultrabook,16,Windows,1.470000029,1127.831,0,1,157.3505121,Intel Core i7,0,512,Nvidia,1209.556158
783,Lenovo,Notebook,8,Other,2.200000048,210.3494,0,0,100.4546699,Other Intel Processor,1000,0,Intel,386.608337
784,Lenovo,Ultrabook,16,Windows,1.700000048,1469.889,0,0,157.3505121,Intel Core i7,0,512,Intel,1209.189176
785,MSI,Gaming,16,Windows,1.600000024,1209.03,0,1,157.3505121,Intel Core i7,1000,256,Nvidia,1206.770594
786,MSI,Gaming,8,Windows,2.200000048,696.263,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,709.0255586
787,Lenovo,Gaming,4,Windows,2.400000095,638.7206,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,349.2974562
788,Acer,Gaming,16,Windows,4.199999809,1469.889,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,1521.816904
789,Dell,Gaming,8,Windows,2.619999886,629.7696,0,0,141.2119981,Intel Core i5,0,256,Nvidia,734.7580709
790,Asus,Gaming,8,Windows,2.24000001,856.103,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,741.1191229
791,Vero,Notebook,4,Windows,1.220000029,129.7261,0,0,157.3505121,Other Intel Processor,0,0,Intel,212.6586969
792,Lenovo,2 in 1 Convertible,8,Windows,1.370000005,1259.539,1,1,165.6321181,Intel Core i7,0,512,Intel,933.3512211
793,Lenovo,2 in 1 Convertible,8,Windows,2.079999924,613.1462,1,0,141.2119981,Intel Core i5,0,256,AMD,731.92153
794,Apple,Ultrabook,8,Mac,0.920000017,744.8544,0,1,226.4155472,Other Intel Processor,0,0,Intel,900.1916307
795,Lenovo,2 in 1 Convertible,8,Windows,1.419999957,1489.709,1,1,209.8006829,Intel Core i5,0,256,Intel,930.5301687
796,Asus,Notebook,4,Windows,1.629999995,191.1686,0,0,111.9352036,Other Intel Processor,0,0,Intel,212.6586969
797,Dell,Notebook,8,Windows,1.950000048,517.8816,0,0,100.4546699,Intel Core i5,0,128,Intel,402.4276991
798,Lenovo,2 in 1 Convertible,8,Windows,1.379999995,862.4966,1,1,158.4825302,Intel Core i7,0,256,Intel,924.0030484
799,Dell,Notebook,8,Windows,2,472.487,0,0,141.2119981,Intel Core i3,0,256,AMD,646.5611288
800,HP,Workstation,8,Windows,3.140000105,1320.214,0,0,141.2119981,Intel Core i7,0,256,Nvidia,884.2389373
801,Asus,Notebook,8,Windows,2.369999886,702.6566,0,0,141.2119981,Intel Core i5,0,256,Intel,641.4673612
802,Dell,Ultrabook,8,Windows,1.289999962,958.4006,0,0,165.6321181,Intel Core i5,0,256,Intel,904.3329217
803,Dell,Notebook,8,Windows,2.059999943,1118.241,1,0,282.4239962,Intel Core i5,0,256,Nvidia,661.2990977
804,Dell,Netbook,4,Windows,1.629999995,475.6838,0,0,135.0942112,Other Intel Processor,0,128,Intel,212.7245606
805,HP,Netbook,8,Windows,1.25999999,888.071,0,0,125.367428,Intel Core i5,0,256,Intel,902.5342415
806,Toshiba,Notebook,4,Windows,2.099999905,498.7008,0,0,100.4546699,Intel Core i5,500,0,Intel,430.3534766
807,HP,Notebook,8,Windows,2.039999962,402.1574,0,0,100.4546699,AMD Processor,2000,0,AMD,386.608337
808,Dell,Gaming,16,Windows,2.619999886,1073.485,0,0,282.4239962,Intel Core i7,0,512,Nvidia,1261.503673
809,Lenovo,Notebook,4,Windows,2.400000095,389.3702,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,434.0741344
810,HP,Gaming,12,Windows,3.74000001,1118.241,0,1,127.3356746,Intel Core i7,1000,0,AMD,863.4389977
811,MSI,Gaming,16,Windows,2.900000095,1544.054,0,0,127.3356746,Intel Core i7,1000,512,Nvidia,1127.83346
812,Samsung,Ultrabook,8,Windows,0.810000002,958.4006,0,0,165.6321181,Intel Core i5,0,256,Intel,904.3329217
813,Dell,Notebook,8,Windows,1.980000019,614.425,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,599.3316187
814,Dell,Notebook,8,Windows,2.180000067,504.9729,0,0,141.2119981,Intel Core i5,0,256,AMD,641.4673612
815,Lenovo,Ultrabook,8,Windows,1.320000052,1188.57,0,0,157.3505121,Intel Core i7,0,256,Intel,925.7258218
816,Razer,Ultrabook,16,Windows,1.289999962,1150.209,1,1,352.4651472,Intel Core i7,0,512,Intel,1261.479146
817,HP,Netbook,4,Other,1.230000019,246.1536,0,0,135.0942112,Other Intel Processor,0,0,Intel,212.6586969
818,Dell,Gaming,16,Windows,4.360000134,1601.61,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,1544.474223
819,Dell,Notebook,4,Windows,1.75999999,482.7168,0,0,111.9352036,Intel Core i5,500,0,Intel,484.5391458
820,Lenovo,Notebook,4,Windows,2.099999905,313.2225,0,0,100.4546699,Intel Core i3,500,0,Intel,325.8688747
821,Toshiba,Ultrabook,4,Windows,1.25,696.9024,0,0,111.9352036,Intel Core i5,0,128,Intel,602.6699057
822,Lenovo,Ultrabook,8,Windows,1.129999995,1597.761,0,1,157.3505121,Intel Core i7,0,512,Intel,933.3512211
823,MSI,Gaming,8,Windows,2.400000095,766.5926,0,0,141.2119981,Intel Core i5,0,256,Nvidia,721.995128
824,Lenovo,Ultrabook,8,Windows,1.129999995,1198.8,0,1,157.3505121,Intel Core i5,0,0,Intel,873.5120744
825,Toshiba,Notebook,4,Windows,1.75,319.0406,0,0,111.9352036,Other Intel Processor,0,128,Intel,212.7245606
826,Asus,2 in 1 Convertible,8,Windows,1.100000024,868.2509,1,0,165.6321181,Intel Core i5,0,256,Intel,904.3329217
827,Dell,Notebook,4,Windows,1.75999999,374.0256,0,0,111.9352036,Intel Core i3,500,0,Intel,359.1614322
828,Acer,Netbook,4,Other,1.350000024,226.9728,0,1,135.0942112,Other Intel Processor,0,0,Intel,212.6586969
829,Acer,Notebook,8,Windows,1.5,395.7638,0,1,157.3505121,Intel Core i3,0,128,Intel,697.0582883
830,Razer,Gaming,32,Windows,3.49000001,3515.841,1,0,254.6713491,Intel Core i7,0,512,Nvidia,1670.3806
831,Lenovo,Ultrabook,16,Windows,1.100000024,1342.017,0,1,209.8006829,Intel Core i7,0,512,Intel,1261.479146
832,Asus,Notebook,4,Other,2.099999905,331.8278,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,424.1953245
833,Lenovo,Notebook,8,Windows,1.700000048,758.281,0,0,157.3505121,Intel Core i5,0,256,Intel,671.8434105
834,Lenovo,Notebook,8,Windows,1.320000052,1054.944,0,1,157.3505121,Intel Core i5,0,256,Intel,790.2413583
835,Dell,Gaming,16,Windows,3.210000038,1773.987,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,1245.197491
836,Asus,Gaming,16,Windows,2.900000095,1546.612,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,1126.708244
837,Toshiba,Notebook,4,Windows,2,427.7318,0,0,100.4546699,Intel Core i3,500,0,Intel,325.8688747
838,Lenovo,Notebook,4,Other,1.5,207.792,0,0,111.9352036,Other Intel Processor,0,0,Intel,212.6586969
839,Asus,Notebook,8,Windows,2.299999952,377.2224,0,0,141.2119981,Intel Core i5,128,0,Intel,584.1340895
840,Asus,Gaming,16,Windows,2.730000019,1150.209,0,0,127.3356746,Intel Core i7,1000,512,Nvidia,1116.405465
841,Dell,Gaming,32,Windows,4.420000076,1964.683,0,1,127.3356746,Intel Core i7,1000,512,Nvidia,1698.376003
842,HP,Notebook,8,Windows,2.630000114,581.8176,0,0,106.1130621,Intel Core i5,1000,0,Nvidia,389.9187644
843,Dell,Notebook,8,Windows,2.180000067,456.4966,0,0,100.4546699,Intel Core i5,0,128,Intel,402.3271239
844,HP,Ultrabook,8,Windows,1.539999962,1195.603,0,0,157.3505121,Intel Core i7,0,512,Intel,881.259463
845,Dell,Notebook,4,Windows,2.180000067,472.487,0,0,141.2119981,Intel Core i7,0,256,AMD,348.9314876
846,HP,2 in 1 Convertible,4,Other,1.399999976,393.2064,1,0,135.0942112,Other Intel Processor,0,0,Intel,212.6586969
847,Asus,Ultrabook,8,Windows,1.450000048,655.9834,0,1,165.6321181,Intel Core i5,0,512,Nvidia,905.670705
848,HP,2 in 1 Convertible,8,Windows,1.279999971,1455.823,1,0,165.6321181,Intel Core i5,0,256,Intel,911.2869437
849,HP,Ultrabook,8,Windows,1.539999962,938.5805,0,0,157.3505121,Intel Core i7,0,512,Intel,881.259463
850,HP,Notebook,4,Other,1.860000014,191.1686,0,0,100.4546699,Other Intel Processor,0,128,Intel,212.7245606
851,Asus,Gaming,16,Windows,2.099999905,1214.145,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,1110.872582
852,Dell,Notebook,8,Other,2.829999924,553.0464,0,0,127.3356746,Intel Core i7,1000,0,AMD,592.8447574
853,Lenovo,Ultrabook,8,Windows,1.960000038,1216.702,0,1,157.3505121,Intel Core i7,0,256,Nvidia,776.3557563
854,Asus,Notebook,8,Windows,2.299999952,503.1763,0,1,141.2119981,Intel Core i7,0,256,Nvidia,655.1817902
855,Dell,Notebook,8,Windows,1.899999976,604.1952,0,0,141.2119981,Intel Core i5,0,128,Intel,635.0338182
856,Asus,Notebook,4,Windows,2,287.0726,0,0,100.4546699,Other Intel Processor,1000,0,Intel,212.6586969
857,HP,2 in 1 Convertible,8,Windows,1.279999971,1636.122,1,0,165.6321181,Intel Core i7,0,256,Intel,932.6127041
858,Dell,Notebook,8,Windows,1.620000005,414.9446,1,0,165.6321181,Intel Core i5,1000,0,Intel,609.5032266
859,Lenovo,Notebook,4,Other,2.200000048,299.8598,0,0,141.2119981,Intel Core i3,1000,0,Intel,325.7338062
860,Lenovo,Notebook,8,Windows,2.299999952,543.878,0,1,141.2119981,Intel Core i5,1000,0,Intel,584.8168958
861,HP,Notebook,8,Windows,1.840000033,862.4966,0,0,141.2119981,Intel Core i5,0,256,AMD,662.0583524
862,Toshiba,Notebook,4,Windows,1.049999952,821.5776,0,0,165.6321181,Intel Core i5,0,128,Intel,611.2968497
863,Lenovo,Gaming,8,Other,2.5,650.2291,0,1,141.2119981,Intel Core i5,1000,0,Nvidia,653.3552898
864,Dell,Ultrabook,16,Windows,1.289999962,1432.166,1,0,276.0535301,Intel Core i7,0,512,Intel,1261.479146
865,HP,Notebook,4,Windows,2.069999933,581.8176,0,0,141.2119981,Intel Core i5,500,0,Intel,439.8649966
866,Toshiba,Ultrabook,8,Windows,1.200000048,700.0992,0,0,117.8265301,Intel Core i5,0,256,Intel,867.3234947
867,Lenovo,2 in 1 Convertible,8,Windows,1.370000005,1246.752,1,1,165.6321181,Intel Core i7,0,256,Intel,925.7258218
868,Acer,Notebook,8,Windows,1.559999943,576.7027,0,1,157.3505121,Intel Core i5,0,256,Intel,675.7203374
869,Dell,Workstation,8,Windows,2.230000019,1136.782,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,722.5759708
870,Lenovo,Notebook,4,Windows,2.380000114,674.5248,0,0,100.4546699,Intel Core i5,500,0,Intel,430.3534766
871,Lenovo,Notebook,4,Other,2.200000048,306.2534,0,0,141.2119981,Intel Core i3,1000,0,AMD,325.7338062
872,Toshiba,Notebook,8,Windows,2,887.4317,0,1,141.2119981,Intel Core i7,0,256,Intel,659.9724328
873,Lenovo,Notebook,4,Windows,1.440000057,469.9296,0,1,165.6321181,Intel Core i3,0,180,Intel,444.2518022
874,Samsung,Ultrabook,16,Windows,1.230000019,1182.177,0,0,146.860478,Intel Core i7,0,256,Nvidia,1135.826433
875,Dell,Ultrabook,8,Windows,1.600000024,1080.518,0,0,176.2325736,Intel Core i7,0,256,Intel,797.6194056
876,Asus,Notebook,4,Other,2,255.0982,0,0,100.4546699,Other Intel Processor,1000,0,Intel,212.6586969
877,Xiaomi,Ultrabook,8,Windows,1.279999971,597.8016,0,1,165.6321181,Intel Core i5,0,256,Nvidia,904.4762028
878,Dell,Notebook,4,Windows,2.180000067,583.416,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,434.0741344
879,HP,Notebook,4,Windows,2.039999962,536.423,0,0,141.2119981,Intel Core i5,0,256,Intel,440.1140864
880,HP,2 in 1 Convertible,4,Windows,1.279999971,1086.912,1,0,165.6321181,Intel Core i5,0,256,Intel,612.8870354
881,HP,2 in 1 Convertible,4,Windows,2.299999952,437.8337,1,0,100.4546699,Intel Core i5,500,0,Intel,431.4729686
882,Asus,Notebook,4,Windows,1.649999976,222.4973,0,0,111.1413369,Other Intel Processor,0,0,Intel,212.6586969
883,Lenovo,Notebook,8,Windows,2.200000048,427.7318,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,596.1422838
884,Dell,Notebook,4,Windows,2.200000048,235.9238,0,0,100.4546699,Other Intel Processor,500,0,Intel,212.6586969
885,HP,2 in 1 Convertible,4,Windows,1.279999971,1150.209,1,0,165.6321181,Intel Core i5,0,256,Intel,612.8870354
886,Dell,Notebook,4,Other,2.180000067,291.3564,0,0,100.4546699,Intel Core i3,1000,0,AMD,319.9518147
887,Asus,Gaming,12,Windows,2.200000048,875.8593,0,0,127.3356746,Intel Core i5,1000,128,Nvidia,727.5570736
888,Acer,Netbook,4,Other,1.25,189.8899,0,1,135.0942112,Other Intel Processor,0,0,Intel,212.6586969
889,Lenovo,Notebook,4,Windows,2.799999952,242.3174,0,0,106.1130621,AMD Processor,500,0,AMD,329.5452139
890,HP,Notebook,4,Windows,1.950000048,808.7904,0,0,157.3505121,Intel Core i5,0,128,Intel,453.5323253
891,HP,2 in 1 Convertible,16,Windows,1.419999957,894.4646,1,0,276.0535301,Intel Core i7,0,256,Intel,1259.278673
892,Samsung,Ultrabook,8,Windows,1.169999957,1086.273,0,0,146.860478,Intel Core i7,0,256,Intel,921.410485
893,Lenovo,Ultrabook,8,Windows,1.320000052,1150.209,0,1,157.3505121,Intel Core i5,0,256,Intel,904.5575416
894,MSI,Gaming,16,Windows,2.430000067,1693.665,0,1,254.6713491,Intel Core i7,2000,512,Nvidia,1261.653348
895,Toshiba,Notebook,8,Windows,1.049999952,943.056,0,0,165.6321181,Intel Core i5,0,256,Intel,791.6107449
896,Dell,Gaming,8,Other,2.619999886,593.9654,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,696.0076163
897,HP,Notebook,8,Windows,2.039999962,575.424,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,599.1848035
898,Dell,Notebook,4,Windows,2.180000067,392.567,0,0,100.4546699,Intel Core i3,1000,0,AMD,325.8688747
899,Dell,Notebook,8,Windows,1.899999976,597.8016,0,0,141.2119981,Intel Core i5,500,0,Intel,591.1777748
900,Dell,2 in 1 Convertible,8,Windows,1.24000001,1287.096,1,0,276.0535301,Intel Core i7,0,512,Intel,954.9976192
