Company,TypeName,Ram,OpSys,Weight,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Gpu brand,Predicted Price
Lenovo,Gaming,4,Windows,2.4,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,349.2974562
Acer,Gaming,16,Windows,4.2,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,1521.816904
Dell,Gaming,8,Windows,2.62,0,0,141.2119981,Intel Core i5,0,256,Nvidia,734.7580709
Asus,Gaming,8,Windows,2.24,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,741.1191229
Vero,Notebook,4,Windows,1.22,0,0,157.3505121,Other Intel Processor,0,0,Intel,212.6586969
Lenovo,2 in 1 Convertible,8,Windows,1.37,1,1,165.6321181,Intel Core i7,0,512,Intel,933.3512211
Lenovo,2 in 1 Convertible,8,Windows,2.08,1,0,141.2119981,Intel Core i5,0,256,AMD,731.92153
Apple,Ultrabook,8,Mac,0.92,0,1,226.4155472,Other Intel Processor,0,0,Intel,900.1916307
Lenovo,2 in 1 Convertible,8,Windows,1.42,1,1,209.8006829,Intel Core i5,0,256,Intel,930.5301687
Asus,Notebook,4,Windows,1.63,0,0,111.9352036,Other Intel Processor,0,0,Intel,212.6586969
Dell,Notebook,8,Windows,1.95,0,0,100.4546699,Intel Core i5,0,128,Intel,402.4276991
Lenovo,2 in 1 Convertible,8,Windows,1.38,1,1,158.4825302,Intel Core i7,0,256,Intel,924.0030484
Dell,Notebook,8,Windows,2,0,0,141.2119981,Intel Core i3,0,256,AMD,646.5611288
HP,Workstation,8,Windows,3.14,0,0,141.2119981,Intel Core i7,0,256,Nvidia,884.2389373
Asus,Notebook,8,Windows,2.37,0,0,141.2119981,Intel Core i5,0,256,Intel,641.4673612
Dell,Ultrabook,8,Windows,1.29,0,0,165.6321181,Intel Core i5,0,256,Intel,904.3329217
Dell,Notebook,8,Windows,2.06,1,0,282.4239962,Intel Core i5,0,256,Nvidia,661.2990977
Dell,Netbook,4,Windows,1.63,0,0,135.0942112,Other Intel Processor,0,128,Intel,212.7245606
HP,Netbook,8,Windows,1.26,0,0,125.367428,Intel Core i5,0,256,Intel,902.5342415
Toshiba,Notebook,4,Windows,2.1,0,0,100.4546699,Intel Core i5,500,0,Intel,430.3534766
HP,Notebook,8,Windows,2.04,0,0,100.4546699,AMD Processor,2000,0,AMD,386.608337
Dell,Gaming,16,Windows,2.62,0,0,282.4239962,Intel Core i7,0,512,Nvidia,1261.503673
Lenovo,Notebook,4,Windows,2.4,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,434.0741344
HP,Gaming,12,Windows,3.74,0,1,127.3356746,Intel Core i7,1000,0,AMD,863.4389977
MSI,Gaming,16,Windows,2.9,0,0,127.3356746,Intel Core i7,1000,512,Nvidia,1127.83346
Samsung,Ultrabook,8,Windows,0.81,0,0,165.6321181,Intel Core i5,0,256,Intel,904.3329217
Dell,Notebook,8,Windows,1.98,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,599.3316187
Dell,Notebook,8,Windows,2.18,0,0,141.2119981,Intel Core i5,0,256,AMD,641.4673612
Lenovo,Ultrabook,8,Windows,1.32,0,0,157.3505121,Intel Core i7,0,256,Intel,925.7258218
Razer,Ultrabook,16,Windows,1.29,1,1,352.4651472,Intel Core i7,0,512,Intel,1261.479146
HP,Netbook,4,Other,1.23,0,0,135.0942112,Other Intel Processor,0,0,Intel,212.6586969
Dell,Gaming,16,Windows,4.36,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,1544.474223
Dell,Notebook,4,Windows,1.76,0,0,111.9352036,Intel Core i5,500,0,Intel,484.5391458
Lenovo,Notebook,4,Windows,2.1,0,0,100.4546699,Intel Core i3,500,0,Intel,325.8688747
Toshiba,Ultrabook,4,Windows,1.25,0,0,111.9352036,Intel Core i5,0,128,Intel,602.6699057
Lenovo,Ultrabook,8,Windows,1.13,0,1,157.3505121,Intel Core i7,0,512,Intel,933.3512211
MSI,Gaming,8,Windows,2.4,0,0,141.2119981,Intel Core i5,0,256,Nvidia,721.995128
Lenovo,Ultrabook,8,Windows,1.13,0,1,157.3505121,Intel Core i5,0,0,Intel,873.5120744
Toshiba,Notebook,4,Windows,1.75,0,0,111.9352036,Other Intel Processor,0,128,Intel,212.7245606
Asus,2 in 1 Convertible,8,Windows,1.1,1,0,165.6321181,Intel Core i5,0,256,Intel,904.3329217
Dell,Notebook,4,Windows,1.76,0,0,111.9352036,Intel Core i3,500,0,Intel,359.1614322
Acer,Netbook,4,Other,1.35,0,1,135.0942112,Other Intel Processor,0,0,Intel,212.6586969
Acer,Notebook,8,Windows,1.5,0,1,157.3505121,Intel Core i3,0,128,Intel,697.0582883
Razer,Gaming,32,Windows,3.49,1,0,254.6713491,Intel Core i7,0,512,Nvidia,1670.3806
Lenovo,Ultrabook,16,Windows,1.1,0,1,209.8006829,Intel Core i7,0,512,Intel,1261.479146
Asus,Notebook,4,Other,2.1,0,0,141.2119981,Intel Core i5,1000,0,Nvidia,424.1953245
Lenovo,Notebook,8,Windows,1.7,0,0,157.3505121,Intel Core i5,0,256,Intel,671.8434105
Lenovo,Notebook,8,Windows,1.32,0,1,157.3505121,Intel Core i5,0,256,Intel,790.2413583
Dell,Gaming,16,Windows,3.21,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,1245.197491
Asus,Gaming,16,Windows,2.9,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,1126.708244
Toshiba,Notebook,4,Windows,2,0,0,100.4546699,Intel Core i3,500,0,Intel,325.8688747
Lenovo,Notebook,4,Other,1.5,0,0,111.9352036,Other Intel Processor,0,0,Intel,212.6586969
Asus,Notebook,8,Windows,2.3,0,0,141.2119981,Intel Core i5,128,0,Intel,584.1340895
Asus,Gaming,16,Windows,2.73,0,0,127.3356746,Intel Core i7,1000,512,Nvidia,1116.405465
Dell,Gaming,32,Windows,4.42,0,1,127.3356746,Intel Core i7,1000,512,Nvidia,1698.376003
HP,Notebook,8,Windows,2.63,0,0,106.1130621,Intel Core i5,1000,0,Nvidia,389.9187644
Dell,Notebook,8,Windows,2.18,0,0,100.4546699,Intel Core i5,0,128,Intel,402.3271239
HP,Ultrabook,8,Windows,1.54,0,0,157.3505121,Intel Core i7,0,512,Intel,881.259463
Dell,Notebook,4,Windows,2.18,0,0,141.2119981,Intel Core i7,0,256,AMD,348.9314876
HP,2 in 1 Convertible,4,Other,1.4,1,0,135.0942112,Other Intel Processor,0,0,Intel,212.6586969
Asus,Ultrabook,8,Windows,1.45,0,1,165.6321181,Intel Core i5,0,512,Nvidia,905.670705
HP,2 in 1 Convertible,8,Windows,1.28,1,0,165.6321181,Intel Core i5,0,256,Intel,911.2869437
HP,Ultrabook,8,Windows,1.54,0,0,157.3505121,Intel Core i7,0,512,Intel,881.259463
HP,Notebook,4,Other,1.86,0,0,100.4546699,Other Intel Processor,0,128,Intel,212.7245606
Asus,Gaming,16,Windows,2.1,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,1110.872582
Dell,Notebook,8,Other,2.83,0,0,127.3356746,Intel Core i7,1000,0,AMD,592.8447574
Lenovo,Ultrabook,8,Windows,1.96,0,1,157.3505121,Intel Core i7,0,256,Nvidia,776.3557563
Asus,Notebook,8,Windows,2.3,0,1,141.2119981,Intel Core i7,0,256,Nvidia,655.1817902
Dell,Notebook,8,Windows,1.9,0,0,141.2119981,Intel Core i5,0,128,Intel,635.0338182
Asus,Notebook,4,Windows,2,0,0,100.4546699,Other Intel Processor,1000,0,Intel,212.6586969
HP,2 in 1 Convertible,8,Windows,1.28,1,0,165.6321181,Intel Core i7,0,256,Intel,932.6127041
Dell,Notebook,8,Windows,1.62,1,0,165.6321181,Intel Core i5,1000,0,Intel,609.5032266
Lenovo,Notebook,4,Other,2.2,0,0,141.2119981,Intel Core i3,1000,0,Intel,325.7338062
Lenovo,Notebook,8,Windows,2.3,0,1,141.2119981,Intel Core i5,1000,0,Intel,584.8168958
HP,Notebook,8,Windows,1.84,0,0,141.2119981,Intel Core i5,0,256,AMD,662.0583524
Toshiba,Notebook,4,Windows,1.05,0,0,165.6321181,Intel Core i5,0,128,Intel,611.2968497
Lenovo,Gaming,8,Other,2.5,0,1,141.2119981,Intel Core i5,1000,0,Nvidia,653.3552898
Dell,Ultrabook,16,Windows,1.29,1,0,276.0535301,Intel Core i7,0,512,Intel,1261.479146
HP,Notebook,4,Windows,2.07,0,0,141.2119981,Intel Core i5,500,0,Intel,439.8649966
Toshiba,Ultrabook,8,Windows,1.2,0,0,117.8265301,Intel Core i5,0,256,Intel,867.3234947
Lenovo,2 in 1 Convertible,8,Windows,1.37,1,1,165.6321181,Intel Core i7,0,256,Intel,925.7258218
Acer,Notebook,8,Windows,1.56,0,1,157.3505121,Intel Core i5,0,256,Intel,675.7203374
Dell,Workstation,8,Windows,2.23,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,722.5759708
Lenovo,Notebook,4,Windows,2.38,0,0,100.4546699,Intel Core i5,500,0,Intel,430.3534766
Lenovo,Notebook,4,Other,2.2,0,0,141.2119981,Intel Core i3,1000,0,AMD,325.7338062
Toshiba,Notebook,8,Windows,2,0,1,141.2119981,Intel Core i7,0,256,Intel,659.9724328
Lenovo,Notebook,4,Windows,1.44,0,1,165.6321181,Intel Core i3,0,180,Intel,444.2518022
Samsung,Ultrabook,16,Windows,1.23,0,0,146.860478,Intel Core i7,0,256,Nvidia,1135.826433
Dell,Ultrabook,8,Windows,1.6,0,0,176.2325736,Intel Core i7,0,256,Intel,797.6194056
Asus,Notebook,4,Other,2,0,0,100.4546699,Other Intel Processor,1000,0,Intel,212.6586969
Xiaomi,Ultrabook,8,Windows,1.28,0,1,165.6321181,Intel Core i5,0,256,Nvidia,904.4762028
Dell,Notebook,4,Windows,2.18,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,434.0741344
HP,Notebook,4,Windows,2.04,0,0,141.2119981,Intel Core i5,0,256,Intel,440.1140864
HP,2 in 1 Convertible,4,Windows,1.28,1,0,165.6321181,Intel Core i5,0,256,Intel,612.8870354
HP,2 in 1 Convertible,4,Windows,2.3,1,0,100.4546699,Intel Core i5,500,0,Intel,431.4729686
Asus,Notebook,4,Windows,1.65,0,0,111.1413369,Other Intel Processor,0,0,Intel,212.6586969
Lenovo,Notebook,8,Windows,2.2,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,596.1422838
Dell,Notebook,4,Windows,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,212.6586969
HP,2 in 1 Convertible,4,Windows,1.28,1,0,165.6321181,Intel Core i5,0,256,Intel,612.8870354
Dell,Notebook,4,Other,2.18,0,0,100.4546699,Intel Core i3,1000,0,AMD,319.9518147
Asus,Gaming,12,Windows,2.2,0,0,127.3356746,Intel Core i5,1000,128,Nvidia,727.5570736
Acer,Netbook,4,Other,1.25,0,1,135.0942112,Other Intel Processor,0,0,Intel,212.6586969
Lenovo,Notebook,4,Windows,2.8,0,0,106.1130621,AMD Processor,500,0,AMD,329.5452139
HP,Notebook,4,Windows,1.95,0,0,157.3505121,Intel Core i5,0,128,Intel,453.5323253
HP,2 in 1 Convertible,16,Windows,1.42,1,0,276.0535301,Intel Core i7,0,256,Intel,1259.278673
Samsung,Ultrabook,8,Windows,1.17,0,0,146.860478,Intel Core i7,0,256,Intel,921.410485
Lenovo,Ultrabook,8,Windows,1.32,0,1,157.3505121,Intel Core i5,0,256,Intel,904.5575416
MSI,Gaming,16,Windows,2.43,0,1,254.6713491,Intel Core i7,2000,512,Nvidia,1261.653348
Toshiba,Notebook,8,Windows,1.05,0,0,165.6321181,Intel Core i5,0,256,Intel,791.6107449
Dell,Gaming,8,Other,2.62,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,696.0076163
HP,Notebook,8,Windows,2.04,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,599.1848035
Dell,Notebook,4,Windows,2.18,0,0,100.4546699,Intel Core i3,1000,0,AMD,325.8688747
Dell,Notebook,8,Windows,1.9,0,0,141.2119981,Intel Core i5,500,0,Intel,591.1777748
Dell,2 in 1 Convertible,8,Windows,1.24,1,0,276.0535301,Intel Core i7,0,512,Intel,954.9976192
Asus,Gaming,32,Windows,3.58,0,1,127.3356746,Intel Core i7,0,512,Nvidia,1645.170769
Dell,2 in 1 Convertible,16,Windows,1.22,1,0,165.6321181,Intel Core i7,0,256,Intel,1208.021399
Lenovo,Ultrabook,8,Windows,1.13,0,1,157.3505121,Intel Core i7,0,0,Intel,893.5866245
Lenovo,Notebook,8,Windows,1.95,0,1,141.2119981,Intel Core i5,0,512,Intel,653.9084993
LG,Ultrabook,16,Windows,1.08,1,1,141.2119981,Intel Core i7,0,512,Intel,1116.0141
HP,Netbook,8,Windows,1.26,0,0,176.2325736,Intel Core i7,0,512,Intel,957.1899273
Acer,Notebook,4,Other,2.2,0,1,141.2119981,Other Intel Processor,0,0,Intel,212.6586969
Lenovo,Notebook,8,Windows,2.6,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,635.594584
LG,Ultrabook,8,Windows,0.98,1,1,157.3505121,Intel Core i7,0,512,Intel,933.1194512
Dell,Notebook,8,Windows,1.6,0,0,157.3505121,Intel Core i5,0,256,Intel,672.0444396
HP,Ultrabook,8,Windows,1.09,1,0,352.4651472,Other Intel Processor,0,240,Intel,936.8286703
Lenovo,Notebook,6,Windows,2.2,0,0,141.2119981,Intel Core i7,0,256,Nvidia,348.9314876
HP,Notebook,8,Windows,2.04,0,0,141.2119981,Intel Core i7,0,256,Nvidia,659.4938305
Acer,Notebook,4,Windows,2.4,0,0,141.2119981,Intel Core i3,1000,0,Intel,331.7577961
Lenovo,Notebook,4,Windows,1.44,0,0,165.6321181,Intel Core i5,0,128,Intel,611.2968497
HP,Notebook,8,Windows,1.49,0,0,165.6321181,Intel Core i5,0,256,Intel,715.9247411
MSI,Gaming,16,Windows,2.7,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,1113.015459
Dell,Gaming,16,Windows,2.6,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,1110.535325
MSI,Gaming,8,Windows,2.2,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,709.0255586
Dell,Notebook,4,Windows,2.18,0,0,100.4546699,Intel Core i5,1000,0,AMD,428.9179109
HP,Ultrabook,8,Windows,1.84,0,0,141.2119981,Intel Core i7,0,256,AMD,783.3498918
HP,Ultrabook,8,Windows,1.39,1,0,276.0535301,Intel Core i7,0,256,Intel,949.3770158
Toshiba,Notebook,16,Windows,2.4,0,1,141.2119981,Intel Core i7,0,256,Nvidia,1045.362008
Lenovo,2 in 1 Convertible,8,Windows,1.37,1,1,165.6321181,Intel Core i5,0,512,Intel,912.1771586
Dell,Notebook,4,Windows,1.95,0,0,100.4546699,Intel Core i5,500,0,Intel,440.4247595
Lenovo,Ultrabook,8,Windows,1.36,0,1,176.2325736,Intel Core i7,0,256,Intel,948.4440601
HP,Notebook,8,Windows,2.31,0,0,141.2119981,Intel Core i5,0,256,Intel,641.4673612
Dell,Notebook,4,Windows,2.18,0,0,100.4546699,Intel Core i5,1000,0,Intel,428.9179109
HP,Notebook,4,Windows,1.95,0,0,111.9352036,Intel Core i5,500,0,Intel,446.6149126
Lenovo,Notebook,4,Windows,2.2,0,0,100.4546699,Other Intel Processor,1000,0,Intel,212.6586969
HP,Ultrabook,4,Windows,1.26,0,0,176.2325736,Intel Core i5,500,0,Intel,612.5401619
HP,Notebook,4,Other,1.86,0,0,100.4546699,Other Intel Processor,1000,0,Intel,212.6586969
Lenovo,2 in 1 Convertible,16,Windows,1.3,1,1,276.0535301,Intel Core i7,0,1000,Intel,1262.067618
Toshiba,Notebook,4,Windows,1.47,0,1,157.3505121,Intel Core i5,0,128,Intel,611.2968497
HP,Netbook,8,Windows,1.26,0,0,176.2325736,Intel Core i5,0,256,Intel,936.3082586
Dell,Notebook,4,Windows,2.18,0,0,100.4546699,Intel Core i3,1000,0,Intel,325.8688747
MSI,Gaming,8,Windows,2.2,0,0,141.2119981,Intel Core i7,1000,128,Nvidia,741.1191229
Dell,Ultrabook,8,Windows,1.36,0,0,157.3505121,Intel Core i5,0,256,Intel,904.3329217
Dell,Gaming,16,Windows,4.36,0,0,169.7808994,Intel Core i7,1000,512,Nvidia,1556.379501
HP,Gaming,8,Windows,2.75,0,1,127.3356746,Intel Core i5,1000,128,Nvidia,794.4228885
Asus,Notebook,4,Windows,2.8,0,0,106.1130621,Other Intel Processor,1000,0,Nvidia,212.6586969
Acer,Notebook,4,Windows,2.23,0,0,100.4546699,Intel Core i5,500,0,Intel,430.3534766
Toshiba,Notebook,8,Windows,2.2,0,0,100.4546699,Intel Core i5,0,256,Intel,406.647094
Lenovo,2 in 1 Convertible,8,Windows,1.1,1,1,194.9475372,Other Intel Processor,0,256,Intel,934.7670959
Lenovo,Gaming,16,Windows,2.5,0,1,141.2119981,AMD Processor,1000,512,AMD,1114.453067
Dell,Ultrabook,8,Windows,1.36,1,0,176.2325736,Intel Core i5,0,256,Intel,934.0158369
Lenovo,Notebook,8,Other,2.2,0,0,141.2119981,Intel Core i7,1000,0,Nvidia,542.9478217
Dell,Notebook,4,Windows,2.36,0,0,106.1130621,Intel Core i3,1000,0,AMD,329.2032716
Acer,Notebook,4,Other,1.68,0,0,111.9352036,Other Intel Processor,0,0,Intel,212.6586969
HP,Workstation,8,Windows,2,0,1,141.2119981,Intel Core i7,0,8,Nvidia,758.5187466
Dell,Ultrabook,8,Windows,1.36,0,0,157.3505121,Intel Core i7,0,256,Intel,925.4959454
Toshiba,Notebook,8,Windows,1.2,0,0,165.6321181,Intel Core i5,0,256,Intel,791.6107449
Asus,2 in 1 Convertible,8,Other,1.2,0,0,176.2325736,Other Intel Processor,0,0,Intel,897.1454154
Lenovo,Ultrabook,8,Windows,1.7,0,1,157.3505121,Intel Core i7,0,256,Intel,776.4436649
Dell,Gaming,16,Windows,4.36,0,1,254.6713491,Intel Core i7,1000,512,Nvidia,1562.455884
Dell,2 in 1 Convertible,8,Windows,1.24,1,0,165.6321181,Intel Core i5,0,256,Intel,904.3329217
HP,2 in 1 Convertible,4,Windows,1.45,1,0,135.0942112,Other Intel Processor,0,256,Intel,212.7245606
Dell,Ultrabook,8,Windows,1.3,0,0,276.0535301,Intel Core i7,0,256,Intel,948.2085423
Acer,2 in 1 Convertible,4,Other,1.25,1,1,135.0942112,Other Intel Processor,0,0,Intel,212.6586969
Toshiba,Notebook,8,Windows,1.2,0,0,165.6321181,Intel Core i5,0,256,Intel,791.6107449
Lenovo,Ultrabook,8,Windows,1.36,0,1,176.2325736,Intel Core i5,0,256,Intel,934.2478295
Acer,Notebook,12,Windows,2.4,0,0,141.2119981,Intel Core i5,1000,128,Nvidia,634.6885376
Toshiba,Ultrabook,8,Windows,1.1,1,0,176.2325736,Intel Core i7,0,512,Intel,954.9976192
HP,Notebook,8,Windows,2.04,0,0,100.4546699,Intel Core i5,1000,0,Nvidia,388.7426756
Dell,Notebook,4,Other,2.25,0,0,100.4546699,Intel Core i3,1000,0,AMD,319.9518147
Dell,Notebook,4,Windows,1.9,0,0,100.4546699,Intel Core i5,500,0,Intel,440.4247595
HP,Notebook,4,Windows,2.04,0,0,141.2119981,Intel Core i3,500,0,Intel,331.7577961
Dell,Gaming,32,Windows,4.42,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,1697.430061
Lenovo,Notebook,6,Windows,2.4,0,0,141.2119981,Intel Core i5,0,256,Nvidia,435.773591
Dell,2 in 1 Convertible,16,Windows,1.22,1,0,276.0535301,Intel Core i7,0,512,Intel,1261.479146
Dell,Ultrabook,8,Windows,1.5,1,0,209.8006829,Intel Core i7,0,256,Intel,887.6090509
Dell,Gaming,32,Windows,4.42,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,1697.430061
Toshiba,Notebook,8,Windows,1.95,0,0,157.3505121,Intel Core i5,0,256,Intel,659.9840027
Asus,Gaming,16,Windows,2.73,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,1114.276785
HP,Notebook,8,Windows,2.04,0,1,141.2119981,Intel Core i5,1000,128,Nvidia,632.2841927
Lenovo,Notebook,4,Windows,1.7,0,0,111.9352036,Intel Core i5,0,0,Intel,510.5356118
Asus,2 in 1 Convertible,16,Windows,2.3,1,0,282.4239962,Intel Core i7,2000,512,Nvidia,1261.982091
HP,Notebook,6,Windows,2.04,0,0,100.4546699,Intel Core i7,1000,0,Intel,343.0026835
Asus,Gaming,16,Windows,2.99,0,0,127.3356746,Intel Core i7,1000,256,Nvidia,1161.268202
Dell,2 in 1 Convertible,12,Windows,2.19,1,1,141.2119981,Intel Core i7,0,512,Intel,789.810531
Toshiba,Notebook,4,Windows,1.2,0,0,165.6321181,Intel Core i5,0,128,Intel,611.2968497
Lenovo,Notebook,6,Windows,2.2,0,0,141.2119981,AMD Processor,0,256,AMD,332.1023917
Fujitsu,Notebook,4,Windows,2.3,0,0,100.4546699,Intel Core i5,0,256,Intel,430.5971801
Toshiba,Notebook,4,Windows,1.75,0,0,111.9352036,Intel Core i5,500,0,Intel,507.8602237
Dell,Notebook,4,Windows,2.25,0,0,100.4546699,Intel Core i5,500,0,AMD,430.3534766
HP,Notebook,8,Windows,2.04,0,0,141.2119981,Intel Core i5,1000,0,Intel,587.8016143
Lenovo,Gaming,8,Windows,2.5,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,741.3032034
Dell,Notebook,8,Windows,2.36,0,0,100.4546699,Intel Core i7,1000,0,AMD,387.2861307
Dell,Notebook,8,Windows,1.6,0,0,157.3505121,Intel Core i5,0,128,Intel,656.1954734
HP,Netbook,8,Windows,0.97,0,0,176.2325736,Other Intel Processor,0,512,Intel,943.5612296
HP,Notebook,4,Windows,2.1,0,0,141.2119981,Intel Core i3,1000,128,AMD,331.7577961
Lenovo,Notebook,4,Other,1.9,0,0,100.4546699,Other Intel Processor,0,128,Intel,212.7245606
Lenovo,Notebook,8,Windows,2.3,0,0,141.2119981,Intel Core i5,0,256,Intel,641.4673612
Dell,2 in 1 Convertible,8,Windows,1.68,1,0,165.6321181,Intel Core i5,0,256,Intel,739.1677571
Asus,Notebook,8,Windows,1.4,0,0,276.0535301,Intel Core i5,0,256,Intel,793.6542393
HP,Ultrabook,8,Windows,1.11,1,1,165.6321181,Intel Core i7,0,256,Intel,932.6127041
Acer,Notebook,4,Windows,2.4,0,0,100.4546699,Other Intel Processor,500,0,Intel,212.6586969
Asus,Gaming,16,Windows,2.5,0,0,141.2119981,Intel Core i7,1000,256,Nvidia,1111.93713
HP,Ultrabook,8,Windows,1.48,0,0,157.3505121,Intel Core i7,0,512,Intel,936.8614255
Acer,Gaming,8,Windows,2.7,0,1,141.2119981,Intel Core i7,1000,128,Nvidia,812.0956035
HP,Notebook,8,Windows,1.34,0,1,165.6321181,Intel Core i5,0,256,Intel,791.620769
Dell,Notebook,4,Windows,2.18,0,0,100.4546699,Intel Core i3,0,128,Intel,325.8688747
HP,Notebook,4,Windows,1.64,0,0,111.9352036,Intel Core i5,500,0,Intel,526.940942
Toshiba,Notebook,4,Windows,1.2,0,0,165.6321181,Intel Core i5,0,128,Intel,611.2968497
HP,Notebook,4,Windows,1.48,0,0,111.9352036,Intel Core i5,0,256,Intel,603.5243061
HP,Notebook,4,Windows,1.95,0,0,157.3505121,Intel Core i5,0,256,Intel,453.5323253
HP,Ultrabook,8,Windows,1.43,0,0,157.3505121,Intel Core i7,0,256,Intel,930.4672897
HP,Notebook,8,Windows,1.64,0,0,157.3505121,Intel Core i5,0,256,Nvidia,672.2747879
HP,Notebook,4,Windows,1.64,0,0,111.9352036,Intel Core i3,500,0,Intel,390.3040551
Dell,Gaming,8,Windows,2.65,0,0,141.2119981,Intel Core i5,0,0,Nvidia,696.0902771
HP,Ultrabook,4,Windows,1.26,0,0,176.2325736,Intel Core i5,500,0,Intel,612.5401619
HP,Notebook,4,Windows,1.48,0,0,157.3505121,Intel Core i5,0,256,Intel,612.525151
HP,Ultrabook,8,Windows,1.54,0,0,157.3505121,Intel Core i7,0,256,Intel,873.812179
HP,Notebook,4,Windows,1.49,0,0,117.8265301,Intel Core i3,500,0,Intel,441.7485802
Toshiba,Notebook,8,Windows,1.5,0,0,117.8265301,Intel Core i5,0,256,Intel,640.6496873
HP,Notebook,4,Windows,2.04,0,0,100.4546699,Intel Core i3,0,256,Intel,325.8688747
Lenovo,Notebook,16,Windows,2.4,0,1,254.6713491,Intel Core i7,0,512,Nvidia,1191.81878
Toshiba,Notebook,8,Windows,1.47,0,1,157.3505121,Intel Core i5,0,256,Intel,784.8252145
HP,Notebook,8,Windows,1.43,0,0,157.3505121,Intel Core i7,0,256,Intel,791.5390556
Dell,2 in 1 Convertible,4,Windows,2.08,1,1,141.2119981,Intel Core i3,1000,0,Intel,332.1057525
Toshiba,Ultrabook,8,Windows,1.2,0,0,165.6321181,Intel Core i5,0,256,Intel,904.3329217
HP,Notebook,8,Windows,1.11,0,1,165.6321181,Intel Core i5,0,256,Intel,791.620769
HP,Notebook,8,Windows,1.64,0,0,157.3505121,Intel Core i7,0,256,Nvidia,685.2104023
Dell,Notebook,8,Windows,2.09,0,0,141.2119981,Intel Core i5,500,0,Intel,586.9960619
HP,Ultrabook,4,Windows,1.26,0,0,125.367428,Intel Core i5,0,256,Intel,603.8808727
HP,Notebook,4,Windows,2.31,0,0,111.9352036,Intel Core i5,500,0,Intel,436.4020782
HP,Notebook,4,Windows,1.95,0,0,111.9352036,Intel Core i5,500,0,Intel,446.6149126
Dell,Ultrabook,8,Windows,1.29,1,0,276.0535301,Intel Core i5,0,256,Intel,934.0158369
HP,Notebook,8,Windows,2.63,0,0,127.3356746,Intel Core i5,0,256,Nvidia,651.2993993
HP,Notebook,4,Windows,1.64,0,0,111.9352036,Intel Core i5,0,256,Intel,527.2393418
Acer,Notebook,6,Windows,2.1,0,0,100.4546699,AMD Processor,1000,0,AMD,326.2073536
MSI,Gaming,8,Windows,2.7,0,0,127.3356746,Intel Core i7,1000,128,Nvidia,814.26017
HP,Notebook,8,Windows,1.95,0,0,157.3505121,Intel Core i5,0,256,Intel,659.9840027
HP,Notebook,8,Windows,1.84,0,0,141.2119981,Intel Core i7,0,256,Intel,674.756374
HP,Ultrabook,8,Windows,1.26,0,0,176.2325736,Intel Core i7,0,256,Intel,950.5357982
HP,Notebook,4,Windows,2.04,0,0,100.4546699,Intel Core i5,500,0,Intel,434.6399853
Toshiba,Ultrabook,8,Windows,1.47,0,1,157.3505121,Intel Core i7,0,256,Intel,921.8511358
Dell,Notebook,8,Windows,2.09,0,0,141.2119981,Intel Core i5,0,256,Intel,645.2319191
HP,Notebook,8,Windows,1.64,0,0,157.3505121,Intel Core i5,0,256,Intel,671.8434105
Lenovo,2 in 1 Convertible,4,Windows,1.8,1,1,141.2119981,Intel Core i7,0,256,Intel,376.7222969
Vero,Notebook,2,Windows,1.45,0,0,111.9352036,Other Intel Processor,0,0,Intel,211.8324135
Toshiba,Notebook,16,Windows,2.4,0,1,141.2119981,Intel Core i7,0,256,Nvidia,1045.362008
Lenovo,Notebook,8,Windows,2.3,0,0,141.2119981,Intel Core i5,0,256,Intel,641.4673612
HP,Notebook,4,Windows,1.54,0,0,157.3505121,Intel Core i5,500,0,Intel,601.8939232
HP,Notebook,8,Windows,1.84,0,0,141.2119981,Intel Core i5,500,256,Intel,662.0583524
HP,Notebook,8,Windows,1.43,0,0,157.3505121,Intel Core i5,0,256,Intel,787.7349497
MSI,Gaming,16,Windows,3.78,0,1,127.3356746,Intel Core i7,1000,256,Nvidia,1501.276353
Lenovo,Gaming,16,Windows,4.6,0,1,127.3356746,Intel Core i7,1000,128,Nvidia,1544.474223
Asus,Netbook,4,Other,1.2,0,0,135.0942112,Other Intel Processor,0,0,Intel,212.6586969
